r0	r1	Norm
(33,34)	(37,42)	0.00016358595325019628	-4.0549201908539334e-13	1.0
(33,34)	(41,46)	4.0644762274352525e-5	2.1891201760939998e-10	2.0
(33,34)	(45,50)	3.057548039809976e-5	7.698971736286482e-13	3.0
(33,34)	(49,54)	1.659313325031993e-5	6.8507768732808515e-12	4.0
(33,34)	(53,58)	1.1445821504826038e-5	1.4896549637810445e-11	5.0
(33,34)	(57,62)	1.2098932705253047e-5	1.0521735922919381e-11	6.0
(33,34)	(61,66)	1.3746360303902487e-5	1.1757946995731442e-11	7.0
(33,34)	(65,70)	1.3200183521984118e-5	2.1201090547119162e-11	8.0
(33,34)	(69,74)	1.0349993183211089e-5	2.7616779240045267e-11	9.0
(33,34)	(73,78)	7.759046382893001e-6	2.099672838854871e-11	10.0
(33,34)	(77,82)	7.381577850723439e-6	1.2649375950106435e-11	11.0
(33,34)	(81,86)	8.500850024183538e-6	1.263939344490041e-11	12.0
(33,34)	(85,90)	8.846068659436995e-6	1.9829558220796155e-11	13.0
(33,34)	(89,94)	7.417858781602986e-6	1.976817471889059e-11	14.0
(33,34)	(93,98)	5.482900640084869e-6	8.017516665456378e-11	15.0
(33,34)	(97,102)	4.775659166459654e-6	1.6788347528128185e-10	16.0
(33,34)	(101,106)	5.4742038387235285e-6	3.5078986642166695e-11	17.0
(33,34)	(105,110)	6.159306778398112e-6	2.2852177462182554e-11	18.0
(33,34)	(109,114)	5.585889420684838e-6	1.416330922697815e-11	19.0
(33,34)	(113,118)	4.13243738905656e-6	6.792836912671582e-13	20.0
(33,34)	(117,122)	3.2382271966576768e-6	4.257534764600139e-12	21.0
(33,34)	(121,126)	3.781303954476657e-6	2.6580723130095307e-12	22.0
(33,34)	(125,130)	5.079549088545142e-6	2.9534731797275886e-12	23.0
