r0	r1	Norm
(33,34)	(37,42)	-0.0005400313081241535	1.005198209825392e-10	1.0
(33,34)	(41,46)	-0.0001857222890451651	-1.2384509091395391e-10	2.0
(33,34)	(45,50)	-0.00012133723139890697	-1.0022354688245076e-10	3.0
(33,34)	(49,54)	-7.346603523430143e-5	-5.872790231550851e-11	4.0
(33,34)	(53,58)	-5.6145365455959594e-5	-5.241909691887695e-11	5.0
(33,34)	(57,62)	-5.8076890626113e-5	-3.555353414798378e-11	6.0
(33,34)	(61,66)	-6.377349340201281e-5	-3.847491820787078e-11	7.0
(33,34)	(65,70)	-5.987600177537668e-5	-3.866778768958168e-11	8.0
(33,34)	(69,74)	-4.652733852610465e-5	-6.049506965380641e-11	9.0
(33,34)	(73,78)	-3.49595788234209e-5	-5.155827005024101e-11	10.0
(33,34)	(77,82)	-3.3622915996865826e-5	-3.4959834167651825e-11	11.0
(33,34)	(81,86)	-3.903728492257905e-5	-2.918323105754691e-11	12.0
(33,34)	(85,90)	-4.040968365092149e-5	-3.462708696437989e-11	13.0
(33,34)	(89,94)	-3.366003941470104e-5	-9.546462101731046e-11	14.0
(33,34)	(93,98)	-2.4858974444475216e-5	-2.2550032349477758e-10	15.0
(33,34)	(97,102)	-2.1703459701911298e-5	-4.584690324915987e-10	16.0
(33,34)	(101,106)	-2.5008558032582425e-5	-1.3889868413037907e-10	17.0
(33,34)	(105,110)	-2.8147425115995625e-5	-8.340677673212947e-11	18.0
(33,34)	(109,114)	-2.547450978968853e-5	-4.9973254846708655e-11	19.0
(33,34)	(113,118)	-1.889433958538197e-5	-5.3797248248641004e-12	20.0
(33,34)	(117,122)	-1.4788945364119935e-5	4.208536697965676e-11	21.0
(33,34)	(121,126)	-1.7010320219510503e-5	1.1852809967850407e-12	22.0
(33,34)	(125,130)	-2.271188155012983e-5	-2.711828418750341e-12	23.0
