1	1	0.9486308859204222
1	2	0.9090589420203276
1	3	0.9151693141305982
1	4	0.9182951555463003
1	5	0.9107660253282928
1	6	0.9149580419888992
1	7	0.9159953720763704
1	8	0.9121381076509857
1	9	0.9153309928790963
1	10	0.9153480229839512
1	11	0.9126715867211561
1	12	0.9152924701065109
1	13	0.9148245969149702
1	14	0.9129839955770821
1	15	0.9154630181693993
1	16	0.9146013917071353
1	17	0.9131545829419507
1	18	0.9154851885843075
1	19	0.9142865300631261
1	20	0.9132993617735821
1	21	0.9157161915581249
1	22	0.914073830014867
1	23	0.9133526670686278
1	24	0.9158512347891553
1	25	0.9136624546052128
1	26	0.913471539948716
1	27	0.9163679625605258
1	28	0.9131612309349096
1	29	0.913455753371505
1	30	0.9169287519757856
1	31	0.9118973493792109
1	32	0.9141682682849552
1	33	0.9193769530017689
1	34	0.9049186450701359
1	35	0.9107999498004785
1	36	0.9750450872376943
