1	1	0.9485304734243786
1	2	0.9089098871758067
1	3	0.915148107432379
1	4	0.918264374285583
1	5	0.9106191279805508
1	6	0.9149749721681786
1	7	0.9160173123026947
1	8	0.9120289129406987
1	9	0.9154123034730715
1	10	0.9154123653028473
1	11	0.912591760970371
1	12	0.9154115710524984
1	13	0.914898712616352
1	14	0.9129283799579149
1	15	0.9156192015611074
1	16	0.9146796367565623
1	17	0.9131137900263893
1	18	0.9156530016892629
1	19	0.9143472052481993
1	20	0.9132692117308402
1	21	0.9158933613305811
1	22	0.9141150754734019
1	23	0.9133210997681207
1	24	0.9160099004175604
1	25	0.9136667173066239
1	26	0.9134329588695842
1	27	0.9165036781066791
1	28	0.913129029167263
1	29	0.9133896833812395
1	30	0.9170051753183321
1	31	0.9118164484395532
1	32	0.9140676008298136
1	33	0.919395451164492
1	34	0.9048133552913264
1	35	0.9106336129969445
1	36	0.9750006459520267
