i	j	Sxy
6	87	-0.04391329876260647
6	88	0.03038135800880142
6	89	0.032208549090272084
6	90	0.011450720435472933
6	91	0.03220850787367296
6	92	0.011450705424586422
6	93	0.007231148727057159
6	94	-0.04145110497435977
6	95	0.0072311692920433625
6	96	-0.04145109898210594
6	97	-0.038785586001244196
6	98	0.033880722420193334
6	99	-0.038785555477712626
6	100	0.0338807422877693
6	101	0.034927845484505005
6	102	0.003237628921713996
6	103	0.03492782160829203
6	104	0.003237594800362304
6	105	-0.0005953470669696246
6	106	-0.03596118971424631
6	107	-0.0005953299636749843
6	108	-0.035961164645826306
6	109	-0.03284659515535535
6	110	0.035762939052795865
6	111	-0.032846579515230394
6	112	0.03576292607441421
6	113	0.03596586007423626
6	114	-0.004098465315815279
6	115	0.03596584732072365
6	116	-0.004098497745800108
6	117	-0.007504051146252813
6	118	-0.029709723018951924
6	119	-0.0075040608294113225
6	120	-0.029709696074527052
6	121	-0.0263414557172138
6	122	0.03600037772016352
6	123	-0.026341423812115503
6	124	0.03600038952949483
6	125	0.03530336588060363
6	126	-0.010339394118691309
6	127	0.03530335916574914
6	128	-0.010339429648177929
6	129	-0.013120160314333669
6	130	-0.022899786996385237
6	131	-0.013120195641227815
6	132	-0.022899754273871573
6	133	-0.018548743986864995
6	134	0.034205781682334464
6	135	-0.01854871726062799
6	136	0.034205767926455494
6	137	0.030833208694829698
6	138	-0.014534823624808133
6	139	0.030833204969149933
6	140	-0.01453482996848223
6	141	-0.016338781927366344
6	142	-0.012107995662615683
6	143	-0.016338775709542473
6	144	-0.012107986950175082
7	1	-0.07936611072168653
7	2	0.14344935443045673
7	3	-0.13645021233726595
7	4	0.14344935580610496
7	5	0.12419480660704774
7	6	-0.1058491356507128
7	7	0.4545294727125588
7	8	-0.10584914194123599
7	9	-0.051864352146402205
7	10	-0.10699562052823702
7	11	-0.11409695581454649
7	12	-0.10699561082614768
7	13	-0.046257360358204276
7	14	0.11242192455662542
7	15	-0.0384569625865619
7	16	0.11242191658348011
7	17	0.08884714050872597
7	18	-0.059634264266349
7	19	0.08777628976096909
7	20	-0.059634232825407966
7	21	-0.058454053056254715
7	22	-0.02580899804085535
7	23	-0.05808505939207995
7	24	-0.02580905827658666
7	25	-0.017320129769263847
7	26	0.07784762899820906
7	27	-0.017412504357009445
7	28	0.07784769426872076
7	29	0.06686579310884959
7	30	-0.05597768843490406
7	31	0.06688217067109378
7	32	-0.05597774111447399
7	33	-0.05654496455292702
7	34	-0.008214359471638021
7	35	-0.056552165214555666
7	36	-0.008214398255076243
7	37	-0.0025713180632102226
7	38	0.060626930656906296
7	39	-0.0025691283637145844
7	40	0.06062694251459719
7	41	0.052833067376947776
7	42	-0.05490379204901863
7	43	0.0528328586882367
7	44	-0.05490380991808663
7	45	-0.05519784474052161
7	46	0.004074621532587036
7	47	-0.055197652212263915
7	48	0.004074664676589617
7	49	0.008447871543831458
7	50	0.04782077007128004
7	51	0.008447818733134691
7	52	0.04782073533754291
7	53	0.04139194837132863
7	54	-0.05359013940223112
7	55	0.04139188773762556
7	56	-0.05359013324086644
7	57	-0.05337483700491274
7	58	0.01367526740740674
7	59	-0.05337476776237561
7	60	0.013675260286738804
7	61	0.017126019006574636
7	62	0.03685648374874328
7	63	0.01712595851699449
7	64	0.0368564360892359
7	65	0.031057605972374627
7	66	-0.05139844892995194
7	67	0.031057597111404784
7	68	-0.05139841531651928
7	69	-0.05067242918468245
7	70	0.021367815003545128
7	71	-0.05067235514794035
7	72	0.021367837312312166
7	73	0.024044955461586286
7	74	0.02682268515481042
7	75	0.024044880753764562
7	76	0.026822668437887914
7	77	0.021479925667117167
7	78	-0.048312828651857126
7	79	0.021479907047578153
7	80	-0.048312806899531914
7	81	-0.0470664611568249
7	82	0.027437639959930156
7	83	-0.047066404875804886
7	84	0.027437613349819607
7	85	0.029300691781749162
7	86	0.017497459665298865
7	87	0.0293006179207698
7	88	0.01749744194225466
7	89	0.012479600301816975
7	90	-0.04419765913678418
7	91	0.012479615816363258
7	92	-0.04419762981136298
7	93	-0.04252254223036629
7	94	0.03194600313793495
7	95	-0.0425224973102443
7	96	0.03194602594738817
7	97	0.033012246625000664
7	98	0.008810143793579656
7	99	0.033012202499621744
7	100	0.008810120145190286
7	101	0.004154128450861276
7	102	-0.039211221679111806
7	103	0.004154114644732829
7	104	-0.03921119960791509
7	105	-0.037153829634528075
7	106	0.03492452555225712
7	107	-0.037153806180542356
7	108	0.034924510704529586
7	109	0.03500519872820856
7	110	0.0009194784903689508
7	111	0.035005182276909366
7	112	0.0009194556193497558
7	113	-0.003395906539843215
7	114	-0.033294098679037
7	115	-0.003395912716452843
7	116	-0.03329406000397766
7	117	-0.031034499988635736
7	118	0.03626795016660985
7	119	-0.031034472192527723
7	120	0.03626795615579353
7	121	0.03525162774390616
7	122	-0.006022354410919382
7	123	0.03525162918974703
7	124	-0.006022391817076577
7	125	-0.009874808608903624
7	126	-0.026560045678226594
7	127	-0.009874843931280432
7	128	-0.026560008130674072
7	129	-0.024182681466156614
7	130	0.03585351544997494
7	131	-0.024182650145923617
7	132	0.035853504278623806
7	133	0.03212122568535773
7	134	-0.011201275636189462
7	135	0.03212122625594412
7	136	-0.011201294320767058
7	137	-0.014534784655510455
7	138	-0.018658990687365495
7	139	-0.014534795675668923
7	140	-0.01865898529146341
7	141	-0.025333529593590056
7	142	0.03423164009641374
7	143	-0.02533351274495177
7	144	0.03423163908320787
8	1	-0.08389940075483948
8	2	-0.04919281726184795
8	3	-0.08389940310016882
8	4	-0.11870056502843634
8	5	-0.10584914408252714
8	6	0.1231154878066627
8	7	-0.10584914194123599
8	8	0.4553997652723422
8	9	0.10919792548769451
8	10	-0.04140343443139064
8	11	0.10919792066253747
8	12	-0.11632736917933012
8	13	-0.06298772546903926
8	14	-0.04336579637017674
8	15	-0.06298772136732733
8	16	-0.0338259935504372
8	17	-0.024802814664713912
8	18	0.09040886196589333
8	19	-0.02480284414107095
8	20	0.08891291116916393
8	21	0.07604994887774844
8	22	-0.05890206988171345
8	23	0.07604994829905286
8	24	-0.058385846568102286
8	25	-0.05795902653584684
8	26	-0.014569301714247756
