r0	r1	Norm
(13,16)	(19,22)	0.00021047021944000608	1.908740148122217e-15	2.0
(13,16)	(22,25)	0.0001229018154017199	4.64960736945119e-16	3.0
(13,16)	(25,28)	4.552965424265016e-5	-2.0023498884089077e-16	4.0
(13,16)	(28,31)	4.889504494058136e-5	5.214469124341727e-16	5.0
(13,16)	(31,34)	2.7842508355290526e-5	1.6167929647023875e-16	6.0
(13,16)	(34,37)	1.8882125401965633e-5	3.5660191138727103e-16	7.0
(13,16)	(37,40)	1.4418208806381946e-5	-1.96505343293708e-15	8.0
(13,16)	(40,43)	1.160180667626792e-5	-2.9023874559305015e-15	9.0
(13,16)	(43,46)	8.533644371998247e-6	-8.919282025457303e-15	10.0
(13,16)	(46,49)	6.4839679621525436e-6	-3.042521044486004e-14	11.0
(13,16)	(49,52)	5.574615159177916e-6	3.088463306532905e-14	12.0
(13,16)	(52,55)	4.788096546452848e-6	-3.2975736498628085e-14	13.0
(13,16)	(55,58)	3.7408567931921447e-6	-1.773837490445514e-14	14.0
(13,16)	(58,61)	3.000916965023383e-6	-3.576344220413556e-14	15.0
(13,16)	(61,64)	2.7064065223084705e-6	-1.4098418592948175e-14	16.0
(13,16)	(64,67)	2.3942475118255776e-6	-1.7399614817313856e-14	17.0
(13,16)	(67,70)	1.9168740180766453e-6	-1.64713818042389e-14	18.0
(13,16)	(70,73)	1.5733205814819692e-6	-1.189511300217455e-14	19.0
(13,16)	(73,76)	1.4588247182233164e-6	3.0416451256472968e-15	20.0
(13,16)	(76,79)	1.3130711948340463e-6	-3.2712732117928073e-15	21.0
(13,16)	(79,82)	1.0423300337829009e-6	-3.0010514425889404e-15	22.0
(13,16)	(82,85)	8.607877763580263e-7	2.5046299470448165e-16	23.0
(13,16)	(85,88)	8.175939813967679e-7	4.34922094914067e-15	24.0
(13,16)	(88,91)	7.294253017918104e-7	4.063769439295339e-15	25.0
(13,16)	(91,94)	5.612052319407944e-7	4.494836924021053e-15	26.0
(13,16)	(94,97)	4.5431271088260376e-7	3.2559521444598945e-15	27.0
(13,16)	(97,100)	4.368548124739147e-7	1.769476579470281e-15	28.0
(13,16)	(100,103)	3.8090557143878754e-7	6.740256230194089e-16	29.0
(13,16)	(103,106)	2.590243236049738e-7	3.43708530854508e-16	30.0
(13,16)	(106,109)	1.9291606744282288e-7	3.101809846344912e-16	31.0
(13,16)	(109,112)	1.8953879733956962e-7	9.84399860193125e-17	32.0
