r0	r1	Norm
(17,21)	(25,29)	0.00035858075022429306	-3.1387071085281314e-5	2.0
(17,21)	(29,33)	-0.00010706678212837978	-7.3889976321652915e-6	3.0
(17,21)	(33,37)	4.3555679694614006e-5	-2.231610324725365e-6	4.0
(17,21)	(37,41)	-1.0678954813261181e-5	-1.2138201803813754e-6	5.0
(17,21)	(41,45)	2.4036290960116334e-6	2.0389659212035808e-7	6.0
(17,21)	(45,49)	2.44151384007379e-7	2.1746265127938775e-7	7.0
(17,21)	(49,53)	3.721468528421565e-7	-3.696011020442525e-7	8.0
(17,21)	(53,57)	-1.1690780861013686e-7	3.3987101343272675e-7	9.0
(17,21)	(57,61)	1.6523144794996435e-7	-3.383144904255377e-8	10.0
(17,21)	(61,65)	-5.3263659172302e-8	-8.441668793559991e-8	11.0
(17,21)	(65,69)	3.123814015827612e-8	7.725179053699102e-8	12.0
(17,21)	(69,73)	-1.768123646785659e-8	-4.2509642364996e-8	13.0
(17,21)	(73,77)	3.3788153324004726e-9	8.787697417573237e-9	14.0
(17,21)	(77,81)	-3.526894025028566e-9	4.508700028321235e-9	15.0
(17,21)	(81,85)	5.383492120984448e-9	-1.6214839467968391e-9	16.0
(17,21)	(85,89)	-6.793629240239841e-9	2.790148739173057e-9	17.0
(17,21)	(89,93)	4.41489345110449e-9	-2.832737915954785e-10	18.0
(17,21)	(93,97)	-1.322367389863023e-9	-8.015042844088767e-10	19.0
(17,21)	(97,101)	-9.553222608390451e-11	1.319324358675217e-9	20.0
(17,21)	(101,105)	6.068724399470723e-11	-8.935451339822333e-10	21.0
(17,21)	(105,109)	-1.9796479102100627e-10	3.16393605563096e-10	22.0
(17,21)	(109,113)	-1.1510257610372796e-11	4.0971402479252624e-11	23.0
(17,21)	(113,117)	3.088583264516156e-11	-4.2667545440168154e-11	24.0
(17,21)	(117,121)	-7.017751676490129e-11	2.117714045439173e-11	25.0
(17,21)	(121,125)	6.544526795582947e-11	1.8392769980652927e-11	26.0
(17,21)	(125,129)	-2.9441826412248566e-11	-2.1535774493642798e-11	27.0
(17,21)	(129,133)	2.9472622698572384e-13	1.9205606403510452e-11	28.0
